Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019]
Low & middle income,LMY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.15665123057303,..
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,588230486530.751,..
Low income,LIC,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Low income,LIC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1613858605546.13,..
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.62083937405973,3.61348674245114
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.51633318965756,3.52494667126637
Low income,LIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.56604667603989,3.56729572246902
Low income,LIC,"Population, total",SP.POP.TOTL,705417321,..
Low income,LIC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,30.7177372317202,..
Low income,LIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.86729,..
Low income,LIC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.29117165297115,..
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,6702064695979.28,..
Lower middle income,LMC,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Lower middle income,LMC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,23140755851373.5,..
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.09964845282593,5.1339550998483
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.44326179648695,3.44678005497924
Lower middle income,LMC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.95990504507823,3.97290490212916
Lower middle income,LMC,"Population, total",SP.POP.TOTL,3022905169,..
Lower middle income,LMC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,16.2121523886004,..
Lower middle income,LMC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Lower middle income,LMC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.52941547318043,..
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,3610538547716.1,..
Middle East & North Africa,MEA,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Middle East & North Africa,MEA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,9298077295272.38,..
Middle East & North Africa,MEA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,17.6852427554763,17.7510120508629
Middle East & North Africa,MEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.82111470681925,7.77559107252248
Middle East & North Africa,MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.81774053289957,9.79276225533819
Middle East & North Africa,MEA,"Population, total",SP.POP.TOTL,448912859,..
Middle East & North Africa,MEA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,25.8664700270477,..
Middle East & North Africa,MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Middle East & North Africa,MEA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.18216135597133,..
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,..,..
Middle East & North Africa (excluding high income),MNA,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Middle East & North Africa (excluding high income),MNA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..
Middle East & North Africa (excluding high income),MNA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,19.8838072916079,19.8828057867008
Middle East & North Africa (excluding high income),MNA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,9.38022404048563,9.34842697909379
Middle East & North Africa (excluding high income),MNA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.4829783845861,11.4553826616805
Middle East & North Africa (excluding high income),MNA,"Population, total",SP.POP.TOTL,382896715,..
Middle East & North Africa (excluding high income),MNA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,23.9129400407584,..
Middle East & North Africa (excluding high income),MNA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Middle East & North Africa (excluding high income),MNA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.37543637508798,..
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,19.5305352262438,19.5168876246251
Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,9.21473910498686,9.18457722844074
Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.2787680395122,11.2497244657861
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, total",SP.POP.TOTL,378327628,..
Middle East & North Africa (IDA & IBRD countries),TMN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,23.9811704317,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.40251473043988,..
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,31149460944448.6,..
Middle income,MIC,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Middle income,MIC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,73425374132611.8,..
Middle income,MIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.67846059551845,5.73141404369757
Middle income,MIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.71064708923852,4.71141922809801
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.07112116623189,5.09043140123525
Middle income,MIC,"Population, total",SP.POP.TOTL,5678540888,..
Middle income,MIC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,13.899370345627,..
Middle income,MIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Middle income,MIC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.63701466475014,..
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,22264345319868.8,..
North America,NAC,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
North America,NAC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,22332155139753.5,..
North America,NAC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.98751451383259,4.00597752423182
North America,NAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.29186192491535,4.19833447335033
North America,NAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.15109957648244,4.10922102147804
North America,NAC,"Population, total",SP.POP.TOTL,364290258,..
North America,NAC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,8.32043040738149,..
North America,NAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
North America,NAC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.9525773634698,..
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,..,..
Not classified,INX,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Not classified,INX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..
Not classified,INX,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..
Not classified,INX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..
Not classified,INX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..
Not classified,INX,"Population, total",SP.POP.TOTL,..,..
Not classified,INX,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
Not classified,INX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Not classified,INX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,52676218073059.5,..
OECD members,OED,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
OECD members,OED,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,59472101556291.4,..
OECD members,OED,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.47293257897762,5.42893639139202
OECD members,OED,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.19372439252471,5.07863719096463
OECD members,OED,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.31584255736744,5.2321136864427
OECD members,OED,"Population, total",SP.POP.TOTL,1303529456,..
OECD members,OED,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,17.7105365026844,..
OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
OECD members,OED,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.1186184107216,..
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,452305794432.791,..
Other small states,OSS,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Other small states,OSS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,832569807309.991,..
Other small states,OSS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,13.382797691921,13.4968011048669
Other small states,OSS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.52883322819824,7.54704419009196
Other small states,OSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.72476632363278,9.77646172105899
Other small states,OSS,"Population, total",SP.POP.TOTL,30758989,..
Other small states,OSS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
Other small states,OSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Other small states,OSS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.49246578300642,..
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,10381220342.9267,..
Pacific island small states,PSS,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Pacific island small states,PSS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,15557159799.1706,..
Pacific island small states,PSS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.09213671686954,4.07159540706977
Pacific island small states,PSS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.28921356328201,3.29534377232508
Pacific island small states,PSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.59773651253737,3.59524465457921
Pacific island small states,PSS,"Population, total",SP.POP.TOTL,2457367,..
Pacific island small states,PSS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
Pacific island small states,PSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Pacific island small states,PSS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.53731737663538,..
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,50090289474246.7,..
Post-demographic dividend,PST,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Post-demographic dividend,PST,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,54062647450707.1,..
Post-demographic dividend,PST,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.40466693447441,5.28741154989731
Post-demographic dividend,PST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.31224114232316,5.11222441493721
Post-demographic dividend,PST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.3545643899063,5.19217389957183
Post-demographic dividend,PST,"Population, total",SP.POP.TOTL,1109997273,..
Post-demographic dividend,PST,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,17.4789961542512,..
Post-demographic dividend,PST,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Post-demographic dividend,PST,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.9545169673224,..
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1321566580882.4,..
Pre-demographic dividend,PRE,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Pre-demographic dividend,PRE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3665018126525.06,..
Pre-demographic dividend,PRE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.40724255109465,5.43396629191401
Pre-demographic dividend,PRE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.86745112641031,4.88888121835785
Pre-demographic dividend,PRE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.10992408180378,5.13364066045251
Pre-demographic dividend,PRE,"Population, total",SP.POP.TOTL,919485393,..
Pre-demographic dividend,PRE,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,28.5312613286737,..
Pre-demographic dividend,PRE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.2483,..
Pre-demographic dividend,PRE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.75381363776434,..
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,536146593001.887,..
Small states,SST,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Small states,SST,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,967182715275.971,..
Small states,SST,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,12.5154086503068,12.6225780267776
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.26622300747353,7.27018661820631
Small states,SST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.29649864018643,9.33947124998966
Small states,SST,"Population, total",SP.POP.TOTL,40575321,..
Small states,SST,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
Small states,SST,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Small states,SST,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.02956944874001,..
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,3452423671397.97,..
South Asia,SAS,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
South Asia,SAS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,12854020681898.4,..
South Asia,SAS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.97550412034801,3.96291616964502
South Asia,SAS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.36009672081887,2.35786952895225
South Asia,SAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.7497315736299,2.74428577331161
South Asia,SAS,"Population, total",SP.POP.TOTL,1814388744,..
South Asia,SAS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,11.267310447351,..
South Asia,SAS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.11189,..
South Asia,SAS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.84056048177619,..
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,3452423671397.97,..
South Asia (IDA & IBRD),TSA,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
South Asia (IDA & IBRD),TSA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,12854020681898.4,..
South Asia (IDA & IBRD),TSA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.97550412034801,3.96291616964502
South Asia (IDA & IBRD),TSA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.36009672081887,2.35786952895225
South Asia (IDA & IBRD),TSA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.7497315736299,2.74428577331161
South Asia (IDA & IBRD),TSA,"Population, total",SP.POP.TOTL,1814388744,..
South Asia (IDA & IBRD),TSA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,11.267310447351,..
